"BehaviorSpace results (NetLogo 6.0.4)"
"attitude_change_2.nlogo"
"LambdaTheta"
"09/07/2018 16:46:20:472 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","200","-30","30"
"[run number]","N","alpha","eta","theta","M","motivated_cognition","lambda","k","polarity","b","initial_groupspread","intergroup_credibility","theta_as","spinup_tick","skip_ticks_draw","iterations_per_tick","rolling","visualization","color_axis_max","focus_one","run_and_export_figs","[step]","cum_biasmean","cum_sd","cum_fragmentation"
"131","500","0.2","0","0.01","3.5","true","1.5","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.18269286366040013","2.9633487929354025","9.564052899971319"
"132","500","0.2","0","0.01","3.5","true","1.5","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.13530435994346104","2.95289397148727","9.453271775867956"
"133","500","0.2","0","0.01","3.5","true","1.5","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.18671256003234352","2.9244606234141153","9.263457549604324"
"134","500","0.2","0","0.01","3.5","true","1.5","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.16491475729365632","2.926290243591079","9.267273005852687"
"135","500","0.2","0","0.01","3.5","true","1.5","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.18140549359941682","2.924000195756551","9.21869161622783"
"136","500","0.2","0","0.01","3.5","true","1.6","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","3.0389581623351734","1.1656996634594665","4.298645331691242"
"137","500","0.2","0","0.01","3.5","true","1.6","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.3501946025066206","3.0958950539804313","10.690492158110443"
"138","500","0.2","0","0.01","3.5","true","1.6","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.17515790248907276","3.0777330901906845","10.515834805386595"
"139","500","0.2","0","0.01","3.5","true","1.6","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.183715953282991","3.029998356689785","10.123076864275316"
"140","500","0.2","0","0.01","3.5","true","1.6","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1402721796038667","2.987455265363122","9.76066026115876"
"141","500","0.2","0","0.01","3.5","true","1.6","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.16201842288832757","2.9586398634368085","9.56201903463432"
"142","500","0.2","0","0.01","3.5","true","1.6","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.13704063212864656","2.941986659419895","9.39643132480834"
"143","500","0.2","0","0.01","3.5","true","1.6","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.14016442373628746","2.929038426395712","9.326161752019061"
"144","500","0.2","0","0.01","3.5","true","1.6","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.16800008169387096","2.9205037498320285","9.221253713121685"
"145","500","0.2","0","0.01","3.5","true","1.7","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","3.0879060402886633","1.1026254180435393","4.116508425065873"
"146","500","0.2","0","0.01","3.5","true","1.7","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.4184348146832615","3.103904843285537","10.864486159101162"
"147","500","0.2","0","0.01","3.5","true","1.7","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.16996237407270962","3.1131280121114315","10.764017132409412"
"148","500","0.2","0","0.01","3.5","true","1.7","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.15892349786778906","3.0681022397842166","10.406282804621396"
"149","500","0.2","0","0.01","3.5","true","1.7","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.13122530124139545","3.0208256725580727","10.027374250232024"
"150","500","0.2","0","0.01","3.5","true","1.7","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.13975833711621552","2.988700526626015","9.806616195165347"
"151","500","0.2","0","0.01","3.5","true","1.7","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.17840992640466674","2.954949544036776","9.550068495970152"
"152","500","0.2","0","0.01","3.5","true","1.7","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.19215876560916356","2.9335705713976163","9.375413151692308"
"153","500","0.2","0","0.01","3.5","true","1.7","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1831695715493617","2.924775752380276","9.327793288146326"
"154","500","0.2","0","0.01","3.5","true","1.8","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","3.1114418376732584","1.0681622314386878","3.999926937564574"
"155","500","0.2","0","0.01","3.5","true","1.8","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.32635413227612114","3.1427901503610136","11.090497120401398"
"156","500","0.2","0","0.01","3.5","true","1.8","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.19642898165439154","3.1372206182682687","11.042445319556053"
"157","500","0.2","0","0.01","3.5","true","1.8","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.20918785329018974","3.106624018063499","10.796733193792413"
"158","500","0.2","0","0.01","3.5","true","1.8","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1942356096984672","3.051159847489239","10.30664011146016"
"159","500","0.2","0","0.01","3.5","true","1.8","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.15699120391888094","3.0221696556770388","10.085844892061367"
"160","500","0.2","0","0.01","3.5","true","1.8","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.15489043046775736","2.9807668490814283","9.762057220209245"
"161","500","0.2","0","0.01","3.5","true","1.8","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1759006554953853","2.9416029897000695","9.469250483211756"
"162","500","0.2","0","0.01","3.5","true","1.8","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1624231023913165","2.930297604259449","9.366450859452808"
"163","500","0.2","0","0.01","3.5","true","1.9","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","3.1350238752846296","1.036544459515364","3.9060430625109293"
"164","500","0.2","0","0.01","3.5","true","1.9","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.7851857486809215","3.0643205946645815","10.887883733567115"
"165","500","0.2","0","0.01","3.5","true","1.9","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.17387939815919465","3.171238927737429","11.322274166063291"
"166","500","0.2","0","0.01","3.5","true","1.9","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.19047794747149804","3.1411190577035275","11.073507919203589"
"167","500","0.2","0","0.01","3.5","true","1.9","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.16687582940560264","3.103957816116714","10.750122037660795"
"168","500","0.2","0","0.01","3.5","true","1.9","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.11669313598970611","3.067434968600818","10.438023911492223"
"169","500","0.2","0","0.01","3.5","true","1.9","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1773072780780522","3.019306220310413","10.092446123768424"
"170","500","0.2","0","0.01","3.5","true","1.9","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.2004329356438933","2.990952386514523","9.872554857020164"
"171","500","0.2","0","0.01","3.5","true","1.9","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.20266680939414655","2.9580974025847286","9.60467953710702"
"172","500","0.2","0","0.01","3.5","true","2","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","3.168568061454399","0.9882284577286251","3.739345334531145"
"173","500","0.2","0","0.01","3.5","true","2","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","1.680298606198573","2.4803641150126885","8.92221778444622"
"174","500","0.2","0","0.01","3.5","true","2","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.21311284200246167","3.1942881716418885","11.507297498547553"
"175","500","0.2","0","0.01","3.5","true","2","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.19170766374637874","3.175056008039881","11.330383492621257"
"176","500","0.2","0","0.01","3.5","true","2","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.177242553775039","3.1455376569214795","11.080201960782093"
"177","500","0.2","0","0.01","3.5","true","2","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.18121764725267675","3.109409248530253","10.853274774926353"
"178","500","0.2","0","0.01","3.5","true","2","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.17138682865103216","3.0693509654679154","10.479204693024414"
"179","500","0.2","0","0.01","3.5","true","2","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.22143941706088038","3.029864180882727","10.204955184028927"
"180","500","0.2","0","0.01","3.5","true","2","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.2027699243089618","2.984459123761206","9.847147217352102"
"181","500","0.2","0.1","0.01","3.5","true","0.1","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.0555702016551427","1.9092311317022141","2.5141261110021906"
"182","500","0.2","0.1","0.01","3.5","true","0.1","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.07264337120184627","1.8214976064727433","2.2110400077529726"
"183","500","0.2","0.1","0.01","3.5","true","0.1","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.06132507897488622","1.7377324419030873","1.9594276801223427"
"184","500","0.2","0.1","0.01","3.5","true","0.1","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.07510173403541291","1.7302580815140947","1.9639946554861347"
"185","500","0.2","0.1","0.01","3.5","true","0.1","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.06285865404657107","1.7195319906241133","1.9253326124019297"
"186","500","0.2","0.1","0.01","3.5","true","0.1","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.0586628828288559","1.707128790787033","1.8674120053486825"
"187","500","0.2","0.1","0.01","3.5","true","0.1","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.061656526250013985","1.698430470918392","1.8643934663466029"
"188","500","0.2","0.1","0.01","3.5","true","0.1","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.07337679451493771","1.6873065514332968","1.8166850565128052"
"189","500","0.2","0.1","0.01","3.5","true","0.1","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.06942757247025873","1.6977311829831343","1.8680422460580692"
"190","500","0.2","0.1","0.01","3.5","true","0.2","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.11084024049910726","2.261898723255956","4.177731614941432"
"191","500","0.2","0.1","0.01","3.5","true","0.2","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.08407976946394156","2.1682275021868143","3.7318575834614953"
"192","500","0.2","0.1","0.01","3.5","true","0.2","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.08871903658587181","2.1215820015524605","3.485956482272271"
"193","500","0.2","0.1","0.01","3.5","true","0.2","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.09730103571945327","2.092057271127644","3.3645349327492577"
"194","500","0.2","0.1","0.01","3.5","true","0.2","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.09005867023000791","2.0804340086865034","3.330604602749808"
"195","500","0.2","0.1","0.01","3.5","true","0.2","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.07444897278110647","2.0719697434144924","3.3168618029424386"
"196","500","0.2","0.1","0.01","3.5","true","0.2","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.08333881300670361","2.073651486103698","3.24344839531406"
