"BehaviorSpace results (NetLogo 6.0.4)"
"attitude_change.nlogo"
"delta_p2"
"08/21/2018 15:54:30:733 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","200","-38","38"
"[run number]","initial_groupspread","independent_distribution","latitude_acceptance","color_axis_max","sharpness_acceptance","alpha","p","eta","polarity","focus_one","b","M","p_as","motivated_cognition","N","rolling","skip_ticks_draw","iterations_per_tick","visualization","intergroup_credibility","[step]","cum_fragmentation","cum_sd","cum_biasmean"
"3654","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.05","1","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.4278744765379268","0.3015261574187407","0.03673265724810159"
"3655","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.6035345715106466","1.0022613644030511","3.1279487371948407"
"3656","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.05","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.601940823021022","1.0079665430746918","3.1158396521051"
"3657","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.1","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.5751111335173285","1.0094189435694567","3.1120972164257243"
"3658","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.15","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.52919914010735","0.9992245276382616","3.118680502029326"
"3659","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.2","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.521631715007125","1.0080854505042847","3.1025881850275328"
"3660","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.25","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.474979735826725","1.0015884497673804","3.100561725320904"
"3661","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.3","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.45245378506866","1.0079067771767627","3.087460208108252"
"3662","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.35","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.4272137623929004","1.0084555178325942","3.080220725187366"
"3663","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.4","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.3962096372908146","1.0177010853272597","3.06225181342291"
"3664","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.45","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.362598421207739","1.0229493700663301","3.048659685692931"
"3665","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.5","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.2841788964491827","1.0118835328884646","3.0454212552885966"
"3666","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.55","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.2010863151911164","1.014851471974895","3.0258364342178234"
"3667","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.6","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.0963522378841732","1.0128674572046015","3.0106293230785104"
"3668","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.65","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","2.9813208196823746","1.028077142749632","2.9732140670231892"
"3669","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.7","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","2.805557720791449","1.0253034581567724","2.9399595255618207"
"3670","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.75","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","2.561168056784112","1.025807524200185","2.894873949965278"
"3671","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.8","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","2.174404766564505","1.0327913616672932","2.803917452321203"
"3672","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.85","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.4574371415885503","1.0099417610951469","2.6447601408995167"
"3673","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.9","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.3734374760212424","0.3545719224491558","0.07315833676291227"
"3674","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.91","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.3794279390897066","0.35172917488690514","0.061433861609681846"
"3675","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.92","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.383901780597568","0.35064192814551615","0.05667019075597453"
"3676","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.93","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.3836819395905549","0.3421488066064246","0.048498853710239286"
"3677","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.94","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.4151731832713477","0.35032851878503934","0.048149500566908726"
"3678","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.95","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.412041209202859","0.345166193904773","0.046031485646902494"
"3679","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.96","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.4173075757005922","0.3430490262180421","0.04223027722041282"
"3680","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.97","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.4193045780316345","0.3386573014589073","0.04002630536971083"
"3681","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.98","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.426546307670804","0.33419822259913995","0.04108060595468068"
"3682","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","0.99","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.425901917982167","0.3348907502410494","0.04425502348936769"
"3683","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.06","1","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.4737572452703849","0.3399326922733199","0.03458093492541855"
"3684","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.8062575160564815","1.0887605900109556","3.050045718563357"
"3685","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.05","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.771962978672063","1.0889559973708098","3.045493314582681"
"3686","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.1","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.738030142099825","1.0846835907111592","3.0460141065096495"
"3687","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.15","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.709526708166528","1.0816294872614693","3.0410258659417977"
"3688","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.2","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.6468469057335833","1.0741466189158142","3.035759268176752"
"3689","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.25","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.6121543679260957","1.0791654641889596","3.0250286767420262"
"3690","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.3","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.577494015059999","1.0772277114202748","3.0196234551591057"
"3691","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.35","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.53188092955902","1.084043480816663","2.999083863215511"
"3692","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.4","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.4603492050778186","1.0820970951316558","2.9900850537577464"
"3693","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.45","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.4116729547941085","1.0853135844849948","2.9728048574883563"
"3694","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.5","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.339411461756168","1.0832521356834903","2.961356835936458"
"3695","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.55","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.242807019621394","1.0859399285291214","2.94254580746005"
"3696","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.6","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","3.1045850330168197","1.082620436664871","2.916690911982416"
"3697","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.65","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","2.915576078454398","1.0880975390498155","2.8744559466166426"
"3698","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.7","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","2.684302361206079","1.093072039956156","2.821181975029307"
"3699","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.75","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","2.348826488842531","1.0825024249137327","2.7653926433722598"
"3700","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.8","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.8290302556324227","1.0789683221995419","2.6417513985020156"
"3701","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.85","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.3197083382934531","0.40756804320727025","0.24591764912585354"
"3702","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.9","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.356939440892044","0.37791700991210897","0.058292526740956675"
"3703","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.91","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.357205721367916","0.37779599031321337","0.0527981438616418"
"3704","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.92","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.3811917682500936","0.37705802406171274","0.05565717643613835"
"3705","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.93","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.38035088269428","0.37132581598714287","0.04847205829429927"
"3706","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.94","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.4054690050256504","0.37201305808000595","0.04909213642743212"
"3707","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.95","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.3723882042584432","0.3618625422307583","0.041133388795623664"
"3708","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.96","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.417069414307875","0.36951050933984025","0.0394147868400682"
"3709","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.97","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.4058446649038927","0.36223795835011363","0.03865091499480789"
"3710","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.98","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.406294013257266","0.35797050610063097","0.03632567631516369"
"3711","0","normal (mean 0  sd 1)","1","0.15","2","0.5","0.07","0.99","false","true","2","3.5","probability for new random","no","500","true","10","20","Heatmap timeline","1","1","1.4436752352502835","0.3642331804427941","0.03524780496745491"
